ID,KR,EN,JA,CN
story_1352,“기억에 없는데요...”,“I don't remember this part...”,「こんなの、記憶にないんですけど……」,“这段可不在我的记忆里……”
story_1353,내 말에 그가 작게 웃었다.,He chuckled softly at that.,私の言葉に彼は小さく笑った。,听到这句话，他轻轻笑了。
story_1354,“그럼 다행이구나.”,“Then that's a good thing.”,「それならよかった。」,“那就太好了。”
story_1355,“네?”,“Huh?”,「え？」,“诶？”
story_1356,"“...처음인 것처럼, 계속 설렐 테니까.”",“...Because it means I'll keep falling for you as if it were the first time.”,「……まるで初めてみたいに、これからも何度だってときめけるからね。」,“……因为这样的话，以后每一次都会像第一次一样心动。”
story_1357,“...!”,“...!”,「……！」,“……！”
story_1358,그의 말에 얼굴이 확 붉어졌다.,His words instantly made my face burn.,その言葉に一気に顔が熱くなった。,听到这句话，我的脸一下子红了。
story_1359,“그럼...”,“Then...”,「それなら……」,“那……”
story_1360,“...앞으로 계속 해도 되겠네요...”,“...I guess we can keep doing this from now on...”,「……これからも続けていいんですね……」,“……那以后也可以继续这样了呢……”
story_1361,“...말리지 않으마.”,“...I won't stop you.”,「……止めはしないよ。」,“……我不会阻止你。”
story_1362,이번엔—,This time—,今度は――,这一次——
story_1363,"조금 더 자연스럽게,","more naturally than before,",さっきより自然に、,比刚才更加自然地，
story_1364,다시 입술이 닿는다.,our lips met again.,再び唇が重なった。,两人的唇再次相触。
story_1365,"햇살 아래,","Beneath the sunlight,",陽だまりの下で、,在阳光之下，
story_1366,그와 나의 그림자가 조용히 겹쳐진다.,our shadows quietly became one.,彼と私の影が静かに重なった。,我和他的影子静静重叠在一起。
story_1367,영원은 없다.,There is no eternity.,永遠はない。,没有永恒。
story_1368,완전한 기억도 없다.,Nor are there complete memories.,完全な記憶もない。,也没有完整的记忆。
story_1369,하지만—,But—,けれど――,但是——
story_1370,"지금, 서로를 좋아하는 마음은 분명하다.",The feelings we have for each other right now are unmistakably real.,今、お互いを想う気持ちは確かにここにある。,此刻，彼此喜欢着对方的心情是真实存在的。
story_1371,그래서,"And so,",だから、,所以——
story_1372,충분하다.,that is enough.,それで十分だった。,这样就足够了。
story_1373,"내 심장은,",My heart,私の心臓は、,我的心脏，
story_1374,그의 심장과 같은 박자로,"in the same rhythm as his,",彼の心臓と同じリズムで、,与他的心脏保持着相同的节奏，
story_1375,조용히 뛰고 있었다.,beat quietly on.,静かに鼓動していた。,安静地跳动着。
Name_1,???,???,???,???
Name_2,나,Me,私,我
Name_3,운 하연,Yun Hayeon,ウン・ハヨン,云河然
Name_4,천제,Heavenly Emperor,天帝,天帝
Name_5,명왕,Underlord,冥王,冥王
Name_6,{0}@n(어린시절),{0}@n(Childhood),幼い頃の@n{0},{0}@n(幼时)
Name_7,천제의 전령,Messenger,天帝の使者,天帝的使者
Name_8,운 하연 (과거),Yun Hayeon (Past),過去のウン・ハヨン,过去的云河然
Save_Title,저장하기,Save Game,セーブ,保存
Load_Title,불러오기,Load Game,ロード,读取
BG_Title_1,달무리 숲 - 밤,Moonlit Forest - Night,月影の森・夜,月影森林·夜
BG_Title_2,달무리 숲,Moonlit Forest,月影の森,月影森林
BG_Title_3,청연당,Cheongyeondang,青蓮堂,青莲堂
BG_Title_4,청연당 - 밤,Cheongyeondang - Night,青蓮堂・夜,青莲堂·夜
BG_Title_5,달빛 길,Moonlit Path,月明かりの道,月光小径
BG_Title_6,천궁 입구,Celestial Palace Gate,天宮の入口,天宫入口
BG_Title_7,천궁 알현실,Audience Hall,謁見の間,谒见殿
BG_Title_8,청연당 - 가을,Cheongyeondang - Autumn,青蓮堂・秋,青莲堂·秋
BG_Title_9,청연당 - 봄,Cheongyeondang - Spring,青蓮堂・春,青莲堂·春
BG_Title_10,명계,Underworld,冥界,冥界
Save_Warning_1,{0}번 슬롯에 현재 데이터를 저장하시겠습니까?,Save the current data to Slot {0}?,スロット{0}に現在のデータを保存しますか？,要将当前数据保存到槽位{0}吗？
Save_Warning_2,이미 저장된 데이터가 있습니다. 현제 데이터로 덮어씌우시겠습니까?,Saved data already exists. Overwrite it with the current data?,既に保存データがあります。現在のデータで上書きしますか？,已存在存档。要用当前数据覆盖吗？
Save_Warning_3,{0}번 슬롯의 데이터를 삭제하시겠습니까?,Delete the data in Slot {0}?,スロット{0}のデータを削除しますか？,要删除槽位{0}的数据吗？
Save_Warning_4,저장된 데이터가 없습니다.,No saved data found.,保存データがありません。,没有存档数据。
Save_Warning_5,{0}번 슬롯의 데이터를 불러오시겠습니까?,Load the data from Slot {0}?,スロット{0}のデータをロードしますか？,要读取槽位{0}的数据吗？
Opening_Skip_Title,오프닝을 스킵하시겠습니까?,Skip the opening?,オープニングをスキップしますか？,要跳过开场剧情吗？
Menu_Warning_1,메인화면으로 돌아가시겠습니까?@n저장되지 않은 데이터는 복구할 수 없습니다.,Return to the Title Screen?@nUnsaved data cannot be recovered.,タイトル画面に戻りますか？@n未保存のデータは復元できません。,要返回主菜单吗？@n未保存的数据将无法恢复。
Menu_Warning_2,게임을 종료하시겠습니까?@n저장되지 않은 데이터는 복구할 수 없습니다.,Quit the game?@nUnsaved data cannot be recovered.,ゲームを終了しますか？@n未保存のデータは復元できません。,要退出游戏吗？@n未保存的数据将无法恢复。
Story_Empty,,,,
Sample_Text_0,달빛이 조용히 숲을 비추고 있었다.,Moonlight quietly illuminated the forest.,月明かりが静かに森を照らしていた。,月光静静地洒落在森林中。
Sample_Text_1,바람에 흔들린 나뭇잎이 작은 소리를 냈다.,"Leaves swayed in the wind, making a soft rustling sound.",風に揺れた木の葉が、かすかな音を立てた。,被风吹动的树叶发出轻柔的沙沙声。
ScreenMode_1,전체 화면,Fullscreen,フルスクリーン,全屏模式
ScreenMode_2,창 모드,Windowed,ウィンドウモード,窗口模式
ScreenMode_3,테두리 없는 창 모드,Borderless Window,ボーダーレスウィンドウ,无边框窗口模式
Language_EN,English,English,English,English
Language_KR,한국어,한국어,한국어,한국어
Language_JA,日本語,日本語,日本語,日本語
Language_CN,简体中文,简体中文,简体中文,简体中文
Language_Warning,언어를 변경하기 위해서@n게임을 재시작 합니다.,The game will restart to apply@nthe language change.,言語変更を適用するため、@nゲームを再起動します。,为应用语言更改，@n游戏将重新启动。
EndGame,게임을 종료하시겠습니까?,Quit the game?,ゲームを終了しますか？,要退出游戏吗？
Skip_Warning_1,다음 선택지까지 이동하시겠습니까?,Jump to the next choice?,次の選択肢まで移動しますか？,要跳转到下一个选项吗？
Skip_Warning_2,다음 선택지가 없어서 스킵할 수 없습니다.,There are no more choices ahead to skip to.,この先に選択肢がないため、スキップできません。,后续没有可跳转的选项，无法跳过。
CG_Music_1,빛으로 맺어진 마음,Hearts Bound by Light,光で結ばれた想い,光所连结的心意
CG_Music_2,달빛 아래 약속,A Promise Beneath the Moonlight,月明かりの下の約束,月光下的约定
CG_Music_3,다시 시작된 봄,Spring Begins Again,再び始まる春,再次到来的春天
CG_Music_4,햇살이 머무는 하루,A Day Bathed in Sunlight,陽だまりの一日,阳光停留的一天
CG_Music_5,차가워진 손끝,Cold Fingertips,冷たくなった指先,冰冷的指尖
CG_Music_6,텅 빈 새벽,An Empty Dawn,空っぽの夜明け,空荡的黎明
CG_Music_7,처음 머문 온기,The First Warmth,初めて宿ったぬくもり,最初停留的温暖
CG_Music_8,잊히지 않은 다정함,A Kindness Never Forgotten,忘れられない優しさ,未曾遗忘的温柔
CG_Music_9,조용히 닿은 순간,The Quiet Moment We Met,静かに触れた瞬間,悄然触及的瞬间
